yearID,teamID,team_name,wins,losses,running_average_wins,avg_weight,avg_height,roster_size,avg_games_played,median_games_played
1996,SDN,"San Diego Padres",91,71,78,193.07,73.44,43,54,43
1996,SEA,"Seattle Mariners",85,76,77,191.86,73.80,49,47,30
1996,SFN,"San Francisco Giants",68,94,81,191.67,73.22,49,47,36
1996,SLN,"St. Louis Cardinals",88,74,86,190.45,73.13,38,59,48
1996,TEX,"Texas Rangers",90,72,84,189.69,73.36,39,57,35
1996,TOR,"Toronto Blue Jays",74,88,88,195.23,73.85,40,53,28
1993,ATL,"Atlanta Braves",104,58,99,190.42,73.36,33,68,54
1993,BAL,"Baltimore Orioles",85,77,80,188.66,73.51,41,52,33
1993,BOS,"Boston Red Sox",80,82,79,190.08,73.69,39,61,40
1993,CAL,"California Angels",71,91,75,187.83,73.57,46,48,22
1993,CHA,"Chicago White Sox",94,68,89,192.74,73.21,43,51,31
1993,CHN,"Chicago Cubs",84,78,80,186.37,73.66,38,60,44
1993,CIN,"Cincinnati Reds",73,89,79,192.61,73.59,51,44,31
1993,CLE,"Cleveland Indians",76,86,70,194.98,74.23,48,49,26
1993,COL,"Colorado Rockies",67,95,67,194.85,73.83,46,51,31
1993,DET,"Detroit Tigers",85,77,81,191.80,73.43,40,56,32
1993,FLO,"Florida Marlins",64,98,64,187.93,72.86,43,52,36
1993,HOU,"Houston Astros",85,77,77,190.11,73.36,36,60,42
1993,KCA,"Kansas City Royals",84,78,79,186.07,72.79,43,51,30
1993,LAN,"Los Angeles Dodgers",81,81,79,187.06,73.83,35,65,47
1993,MIN,"Minnesota Twins",71,91,85,194.39,73.15,41,55,41
1993,ML4,"Milwaukee Brewers",69,93,81,186.90,72.93,40,56,35
1993,MON,"Montreal Expos",94,68,84,190.58,73.06,48,48,26
1993,NYA,"New York Yankees",88,74,78,190.46,73.63,41,54,36
1993,NYN,"New York Mets",59,103,69,186.93,73.17,41,53,35
1993,OAK,"Oakland Athletics",68,94,83,192.49,73.72,43,53,40
1993,PHI,"Philadelphia Phillies",97,65,82,191.80,73.85,40,55,32
1993,PIT,"Pittsburgh Pirates",75,87,90,191.96,73.81,47,48,26
1993,SDN,"San Diego Padres",61,101,76,190.61,73.43,46,51,34
1993,SEA,"Seattle Mariners",82,80,76,195.31,73.98,48,47,31
1993,SFN,"San Francisco Giants",103,59,83,187.29,73.29,42,53,34
1993,SLN,"St. Louis Cardinals",87,75,85,190.72,73.21,39,59,46
1993,TEX,"Texas Rangers",86,76,83,189.95,73.36,44,51,35
1993,TOR,"Toronto Blue Jays",95,67,94,190.50,73.34,38,56,38
1992,ATL,"Atlanta Braves",98,64,86,188.56,73.37,41,56,35
1992,BAL,"Baltimore Orioles",89,73,77,188.66,73.53,38,57,36
1992,BOS,"Boston Red Sox",73,89,82,187.61,73.26,38,59,46
1992,CAL,"California Angels",72,90,78,185.93,73.34,41,54,40
1992,CHA,"Chicago White Sox",86,76,89,188.37,72.86,35,62,49
1992,CHN,"Chicago Cubs",78,84,77,187.80,73.34,41,55,39
1992,CIN,"Cincinnati Reds",90,72,85,188.86,73.29,42,53,33
1992,CLE,"Cleveland Indians",76,86,70,190.33,74.02,42,54,33
1992,DET,"Detroit Tigers",75,87,79,190.29,73.50,34,64,47
1992,HOU,"Houston Astros",81,81,74,187.89,73.39,38,63,54
1992,KCA,"Kansas City Royals",72,90,76,184.14,72.69,42,52,32
1992,LAN,"Los Angeles Dodgers",63,99,81,187.00,73.64,36,65,50
1992,MIN,"Minnesota Twins",90,72,86,188.36,73.28,39,59,41
1992,ML4,"Milwaukee Brewers",92,70,83,195.09,73.46,35,61,44
1992,MON,"Montreal Expos",87,75,81,191.43,73.26,47,48,32
1992,NYA,"New York Yankees",76,86,71,190.63,73.50,40,53,33
1992,NYN,"New York Mets",72,90,80,186.43,73.32,44,53,37
1992,OAK,"Oakland Athletics",96,66,94,190.50,73.70,44,52,32
1992,PHI,"Philadelphia Phillies",70,92,75,191.23,73.77,48,44,30
1992,PIT,"Pittsburgh Pirates",96,66,96,193.58,73.86,43,52,35
1992,SDN,"San Diego Padres",82,80,80,189.41,73.38,39,56,34
1992,SEA,"Seattle Mariners",64,98,75,191.52,73.50,48,49,31
1992,SFN,"San Francisco Giants",72,90,77,186.95,73.28,40,57,40
1992,SLN,"St. Louis Cardinals",83,79,79,189.95,72.85,39,59,55
1992,TEX,"Texas Rangers",77,85,82,188.96,73.33,52,46,25
1992,TOR,"Toronto Blue Jays",96,66,91,192.58,73.83,40,52,28
1991,ATL,"Atlanta Braves",94,68,74,187.40,72.95,43,55,37
1991,BAL,"Baltimore Orioles",67,95,77,188.95,73.64,42,56,35
1991,BOS,"Boston Red Sox",84,78,85,187.87,73.41,39,57,44
1991,CAL,"California Angels",81,81,84,188.45,73.45,42,50,32
1991,CHA,"Chicago White Sox",87,75,83,188.05,73.29,38,62,49
1991,CHN,"Chicago Cubs",77,83,82,187.56,73.21,39,59,40
1991,CIN,"Cincinnati Reds",74,88,80,193.13,73.65,40,55,36
1991,CLE,"Cleveland Indians",57,105,69,189.28,73.53,53,41,31
1991,DET,"Detroit Tigers",84,78,74,190.98,73.61,41,54,35
1991,HOU,"Houston Astros",65,97,75,188.77,73.50,44,52,33
1991,KCA,"Kansas City Royals",82,80,83,187.04,73.09,45,52,34
1991,LAN,"Los Angeles Dodgers",93,69,85,189.49,73.69,39,61,44
1991,MIN,"Minnesota Twins",95,67,83,188.94,73.11,35,66,50
1991,ML4,"Milwaukee Brewers",83,79,79,194.10,73.54,39,55,34
1991,MON,"Montreal Expos",71,90,79,186.76,72.95,38,58,41
1991,NYA,"New York Yankees",71,91,71,189.88,73.68,40,56,34
1991,NYN,"New York Mets",77,84,85,184.80,73.03,40,55,36
1991,OAK,"Oakland Athletics",84,78,95,190.43,73.54,46,52,35
1991,PHI,"Philadelphia Phillies",78,84,74,187.60,73.30,43,52,38
1991,PIT,"Pittsburgh Pirates",98,64,89,187.53,73.42,43,52,36
1991,SDN,"San Diego Padres",84,78,83,187.88,73.04,48,45,31
1991,SEA,"Seattle Mariners",83,79,78,190.95,73.45,38,63,36
1991,SFN,"San Francisco Giants",75,87,84,186.07,72.95,41,56,48
1991,SLN,"St. Louis Cardinals",84,78,80,186.89,72.50,36,62,46
1991,TEX,"Texas Rangers",85,77,84,186.73,73.53,49,50,28
1991,TOR,"Toronto Blue Jays",91,71,89,191.91,73.80,45,50,35
1990,ATL,"Atlanta Braves",65,97,61,188.33,73.61,46,48,33
1990,BAL,"Baltimore Orioles",76,85,72,186.87,73.66,47,48,31
1990,BOS,"Boston Red Sox",88,74,87,187.00,73.30,43,51,32
1990,CAL,"California Angels",80,82,82,187.28,73.56,43,49,32
1990,CHA,"Chicago White Sox",94,68,78,189.92,73.78,37,62,45
1990,CHN,"Chicago Cubs",77,85,82,185.18,73.13,39,58,45
1990,CIN,"Cincinnati Reds",91,71,84,192.88,73.35,40,54,35
1990,CLE,"Cleveland Indians",77,85,76,186.73,73.25,44,49,26
1990,DET,"Detroit Tigers",79,83,75,189.63,73.47,43,53,42
1990,HOU,"Houston Astros",75,87,81,191.05,73.52,44,52,37
1990,KCA,"Kansas City Royals",75,86,84,186.04,72.96,46,48,30
1990,LAN,"Los Angeles Dodgers",86,76,86,188.02,73.26,46,51,29
1990,MIN,"Minnesota Twins",74,88,82,187.46,72.85,39,58,38
1990,ML4,"Milwaukee Brewers",74,88,81,189.79,73.35,43,52,32
1990,MON,"Montreal Expos",85,77,82,185.82,73.23,44,51,32
1990,NYA,"New York Yankees",67,95,75,192.65,74.00,43,54,47
1990,NYN,"New York Mets",91,71,93,183.70,72.89,44,49,32
1990,OAK,"Oakland Athletics",103,59,102,189.55,73.45,40,57,35
1990,PHI,"Philadelphia Phillies",77,85,70,187.51,73.60,43,52,33
1990,PIT,"Pittsburgh Pirates",95,67,85,185.52,73.17,46,48,26
1990,SDN,"San Diego Padres",75,87,82,191.32,73.43,37,58,39
1990,SEA,"Seattle Mariners",77,85,73,188.74,73.40,43,52,33
1990,SFN,"San Francisco Giants",85,77,87,188.94,73.49,51,45,25
1990,SLN,"St. Louis Cardinals",70,92,77,187.02,72.86,43,52,32
1990,TEX,"Texas Rangers",83,79,79,186.50,73.70,40,61,35
1990,TOR,"Toronto Blue Jays",86,76,87,188.37,73.73,41,53,33
1989,ATL,"Atlanta Braves",63,97,62,188.54,73.37,46,48,30
1989,BAL,"Baltimore Orioles",87,75,69,187.80,73.55,40,55,37
1989,BOS,"Boston Red Sox",83,79,83,187.51,73.37,35,62,43
1989,CAL,"California Angels",91,71,80,188.16,73.54,37,54,33
1989,CHA,"Chicago White Sox",69,92,72,188.02,73.62,42,52,37
1989,CHN,"Chicago Cubs",93,69,82,183.94,72.83,36,60,47
1989,CIN,"Cincinnati Reds",75,87,82,190.24,73.40,42,54,43
1989,CLE,"Cleveland Indians",73,89,71,188.74,73.53,47,46,30
1989,DET,"Detroit Tigers",59,103,82,184.15,73.41,46,48,31
1989,HOU,"Houston Astros",86,76,81,187.14,73.16,37,60,36
1989,KCA,"Kansas City Royals",92,70,86,187.72,73.31,36,63,49
1989,LAN,"Los Angeles Dodgers",77,83,81,189.68,73.53,40,55,41
1989,MIN,"Minnesota Twins",80,82,85,186.47,72.95,43,54,27
1989,ML4,"Milwaukee Brewers",81,81,86,192.55,73.40,40,53,33
1989,MON,"Montreal Expos",81,81,84,185.85,73.33,39,57,33
1989,NYA,"New York Yankees",74,87,83,193.45,73.78,49,44,22
1989,NYN,"New York Mets",87,75,93,183.88,73.07,42,50,35
1989,OAK,"Oakland Athletics",99,63,95,194.12,73.63,41,53,36
1989,PHI,"Philadelphia Phillies",67,95,71,184.42,73.35,48,48,29
1989,PIT,"Pittsburgh Pirates",74,88,80,184.07,72.93,45,50,33
1989,SDN,"San Diego Padres",89,73,79,190.48,73.55,40,52,33
1989,SEA,"Seattle Mariners",73,89,73,187.55,73.40,40,55,34
1989,SFN,"San Francisco Giants",92,70,88,191.02,73.76,45,51,31
1989,SLN,"St. Louis Cardinals",86,76,86,186.88,72.88,33,68,48
1989,TEX,"Texas Rangers",83,79,76,186.41,73.56,41,57,38
1989,TOR,"Toronto Blue Jays",89,73,91,186.95,73.35,43,50,30
1988,ATL,"Atlanta Braves",54,106,65,183.98,72.95,40,54,42
1988,BAL,"Baltimore Orioles",54,107,65,187.35,73.60,43,50,35
1988,BOS,"Boston Red Sox",89,73,87,189.32,73.95,37,56,35
1988,CAL,"California Angels",75,87,81,187.84,73.32,44,51,32
1988,CHA,"Chicago White Sox",71,90,73,189.34,73.66,44,49,33
1988,CHN,"Chicago Cubs",77,85,74,185.77,73.38,39,54,34
1988,CIN,"Cincinnati Reds",87,74,86,190.27,73.20,45,49,35
1988,CLE,"Cleveland Indians",78,84,74,184.73,73.41,44,47,28
1988,DET,"Detroit Tigers",88,74,91,183.92,73.08,37,59,34
1988,HOU,"Houston Astros",82,80,85,186.92,73.00,39,55,42
1988,KCA,"Kansas City Royals",84,77,81,184.78,72.88,41,53,35
1988,LAN,"Los Angeles Dodgers",94,67,80,192.50,73.74,38,59,45
1988,MIN,"Minnesota Twins",91,71,82,188.54,73.02,41,55,26
1988,ML4,"Milwaukee Brewers",87,75,85,191.71,73.69,35,59,41
1988,MON,"Montreal Expos",81,81,83,182.95,73.38,40,56,43
1988,NYA,"New York Yankees",85,76,88,191.61,73.95,41,53,38
1988,NYN,"New York Mets",100,60,100,186.81,73.16,32,63,50
1988,OAK,"Oakland Athletics",104,58,87,191.40,73.37,35,65,57
1988,PHI,"Philadelphia Phillies",65,96,77,187.33,73.44,43,51,33
1988,PIT,"Pittsburgh Pirates",85,75,76,185.88,73.14,42,52,34
1988,SDN,"San Diego Padres",83,78,74,187.23,73.37,35,58,37
1988,SEA,"Seattle Mariners",68,93,71,188.65,73.15,40,53,37
1988,SFN,"San Francisco Giants",83,79,85,189.09,73.33,43,51,38
1988,SLN,"St. Louis Cardinals",76,86,83,185.56,72.90,41,52,36
1988,TEX,"Texas Rangers",70,91,77,186.54,73.07,41,53,32
1988,TOR,"Toronto Blue Jays",87,75,90,185.46,73.23,35,63,41
1987,ATL,"Atlanta Braves",69,92,69,183.83,73.07,41,51,37
1987,BAL,"Baltimore Orioles",67,95,74,184.02,73.00,41,52,33
1987,BOS,"Boston Red Sox",78,84,85,189.20,73.46,35,59,47
1987,CAL,"California Angels",75,87,86,186.76,73.27,37,59,36
1987,CHA,"Chicago White Sox",77,85,78,189.22,73.78,36,58,43
1987,CHN,"Chicago Cubs",76,85,74,185.75,73.50,36,63,47
1987,CIN,"Cincinnati Reds",84,78,86,187.81,73.14,37,61,45
1987,CLE,"Cleveland Indians",61,101,68,188.09,73.48,44,49,29
1987,DET,"Detroit Tigers",98,64,90,183.38,73.30,37,60,45
1987,HOU,"Houston Astros",76,86,85,184.42,73.02,43,52,35
1987,KCA,"Kansas City Royals",83,79,83,186.13,72.87,38,56,37
1987,LAN,"Los Angeles Dodgers",73,89,80,190.33,73.42,48,48,38
1987,MIN,"Minnesota Twins",85,77,78,189.47,73.28,36,63,41
1987,ML4,"Milwaukee Brewers",91,71,80,191.08,73.78,37,58,46
1987,MON,"Montreal Expos",91,71,84,185.17,73.22,41,53,32
1987,NYA,"New York Yankees",89,73,92,191.19,73.73,48,46,23
1987,NYN,"New York Mets",92,70,99,186.72,73.33,39,55,32
1987,OAK,"Oakland Athletics",81,81,78,187.73,73.29,45,50,35
1987,PHI,"Philadelphia Phillies",80,82,80,185.53,73.21,38,60,38
1987,PIT,"Pittsburgh Pirates",80,82,67,183.80,72.88,49,45,25
1987,SDN,"San Diego Padres",65,97,74,186.87,72.95,39,57,38
1987,SEA,"Seattle Mariners",78,84,73,189.32,73.27,41,51,33
1987,SFN,"San Francisco Giants",90,72,78,189.30,73.54,46,50,30
1987,SLN,"St. Louis Cardinals",95,67,92,184.97,72.79,39,57,33
1987,TEX,"Texas Rangers",75,87,75,185.97,73.49,39,60,40
1987,TOR,"Toronto Blue Jays",96,66,94,186.16,73.37,38,62,38
1986,ATL,"Atlanta Braves",72,89,73,186.69,73.17,36,60,40
1986,BAL,"Baltimore Orioles",73,89,80,183.10,72.78,41,54,35
1986,BOS,"Boston Red Sox",95,66,87,188.82,73.45,38,55,33
1986,CAL,"California Angels",92,70,88,187.24,73.55,38,56,34
1986,CHA,"Chicago White Sox",72,90,77,188.98,73.36,47,47,30
1986,CHN,"Chicago Cubs",70,90,81,186.15,73.49,39,58,37
1986,CIN,"Cincinnati Reds",86,76,82,189.09,73.38,34,65,46
1986,CLE,"Cleveland Indians",84,78,73,186.00,73.36,36,60,34
1986,DET,"Detroit Tigers",87,75,92,188.25,73.45,40,53,33
1986,HOU,"Houston Astros",96,66,86,186.68,72.93,40,56,38
1986,KCA,"Kansas City Royals",76,86,84,185.69,72.61,36,61,56
1986,LAN,"Los Angeles Dodgers",73,89,82,186.68,73.45,38,61,39
1986,MIN,"Minnesota Twins",71,91,76,188.39,73.68,38,58,36
1986,ML4,"Milwaukee Brewers",77,84,72,188.72,73.56,39,51,35
1986,MON,"Montreal Expos",78,83,80,184.40,73.05,43,52,36
1986,NYA,"New York Yankees",90,72,91,188.67,73.35,43,51,31
1986,NYN,"New York Mets",108,54,99,187.50,73.08,36,58,34
1986,OAK,"Oakland Athletics",76,86,77,189.39,73.50,44,49,29
1986,PHI,"Philadelphia Phillies",86,75,81,185.71,73.38,42,51,36
1986,PIT,"Pittsburgh Pirates",64,98,65,187.41,73.44,39,59,50
1986,SDN,"San Diego Padres",74,88,83,188.51,73.26,39,61,35
1986,SEA,"Seattle Mariners",67,95,72,192.38,73.35,40,52,37
1986,SFN,"San Francisco Giants",83,79,70,187.38,73.50,40,57,46
1986,SLN,"St. Louis Cardinals",79,82,88,183.97,72.84,38,56,34
1986,TEX,"Texas Rangers",87,75,73,186.22,73.41,37,62,46
1986,TOR,"Toronto Blue Jays",86,76,91,188.64,73.61,36,63,38
1985,ATL,"Atlanta Braves",66,96,78,187.09,73.27,33,69,59
1985,BAL,"Baltimore Orioles",83,78,89,184.55,72.95,38,59,43
1985,BOS,"Boston Red Sox",81,81,82,186.69,73.47,36,58,32
1985,CAL,"California Angels",90,72,80,184.85,73.15,41,55,35
1985,CHA,"Chicago White Sox",85,77,86,187.74,73.29,42,56,36
1985,CHN,"Chicago Cubs",77,84,81,185.83,73.60,40,56,38
1985,CIN,"Cincinnati Reds",89,72,78,188.16,73.46,37,59,48
1985,CLE,"Cleveland Indians",60,102,68,187.68,73.37,38,60,36
1985,DET,"Detroit Tigers",84,77,93,185.83,73.31,36,61,36
1985,HOU,"Houston Astros",83,79,83,187.97,73.29,38,56,38
1985,KCA,"Kansas City Royals",91,71,85,183.97,72.80,35,63,49
1985,LAN,"Los Angeles Dodgers",95,67,88,187.54,73.24,41,54,36
1985,MIN,"Minnesota Twins",77,85,76,190.81,73.61,36,61,37
1985,ML4,"Milwaukee Brewers",71,90,75,186.41,73.23,39,51,33
1985,MON,"Montreal Expos",84,77,81,188.75,73.34,44,51,32
1985,NYA,"New York Yankees",97,64,92,187.44,73.44,39,55,34
1985,NYN,"New York Mets",98,64,85,190.42,73.63,38,55,42
1985,OAK,"Oakland Athletics",77,85,76,187.47,73.53,36,63,39
1985,PHI,"Philadelphia Phillies",75,87,82,185.49,73.27,37,60,41
1985,PIT,"Pittsburgh Pirates",57,104,72,187.07,73.44,43,49,32
1985,SDN,"San Diego Padres",83,79,85,186.06,73.09,33,63,44
1985,SEA,"Seattle Mariners",74,88,69,191.24,73.29,42,53,31
1985,SFN,"San Francisco Giants",62,100,69,186.89,73.78,36,61,54
1985,SLN,"St. Louis Cardinals",101,61,88,184.05,72.73,37,58,43
1985,TEX,"Texas Rangers",62,99,69,186.05,73.21,43,50,42
1985,TOR,"Toronto Blue Jays",99,62,92,190.80,73.35,40,58,36
1984,ATL,"Atlanta Braves",80,82,86,183.89,72.76,38,55,40
1984,BAL,"Baltimore Orioles",85,77,92,186.35,72.78,37,61,37
1984,BOS,"Boston Red Sox",86,76,84,188.88,73.36,33,63,35
1984,CAL,"California Angels",81,81,81,184.41,73.59,37,58,33
1984,CHA,"Chicago White Sox",74,88,87,190.45,73.75,40,59,35
1984,CHN,"Chicago Cubs",96,65,80,187.63,73.83,40,55,32
1984,CIN,"Cincinnati Reds",70,92,68,186.95,73.47,43,52,36
1984,CLE,"Cleveland Indians",75,87,74,186.25,73.20,40,58,38
1984,DET,"Detroit Tigers",104,58,93,186.26,73.51,35,66,47
1984,HOU,"Houston Astros",80,82,81,183.25,73.00,36,59,38
1984,KCA,"Kansas City Royals",84,78,84,185.72,72.78,36,60,41
1984,LAN,"Los Angeles Dodgers",79,83,86,189.97,73.39,38,58,37
1984,MIN,"Minnesota Twins",81,81,70,188.79,73.33,39,54,33
1984,ML4,"Milwaukee Brewers",67,94,83,186.56,73.14,36,58,39
1984,MON,"Montreal Expos",78,83,82,185.47,73.14,43,51,32
1984,NYA,"New York Yankees",87,75,86,187.29,73.34,41,53,36
1984,NYN,"New York Mets",90,72,74,191.08,73.48,40,54,39
1984,OAK,"Oakland Athletics",77,85,73,185.22,73.19,37,62,46
1984,PHI,"Philadelphia Phillies",81,81,87,185.33,73.08,39,59,44
1984,PIT,"Pittsburgh Pirates",75,87,81,187.51,73.54,37,56,36
1984,SDN,"San Diego Padres",92,70,85,186.13,72.84,31,69,48
1984,SEA,"Seattle Mariners",74,88,70,193.00,73.53,40,56,35
1984,SFN,"San Francisco Giants",66,96,77,187.00,73.64,39,58,48
1984,SLN,"St. Louis Cardinals",84,78,85,185.24,72.93,41,54,38
1984,TEX,"Texas Rangers",69,92,70,186.43,73.11,35,60,37
1984,TOR,"Toronto Blue Jays",89,73,85,188.24,73.48,33,71,56
1983,ATL,"Atlanta Braves",88,74,86,185.08,72.90,40,54,34
1983,BAL,"Baltimore Orioles",98,64,97,185.68,72.59,37,62,47
1983,BOS,"Boston Red Sox",78,84,83,183.65,72.74,31,67,48
1983,CAL,"California Angels",70,92,76,186.13,73.92,39,54,37
1983,CHA,"Chicago White Sox",99,63,85,188.31,73.46,39,61,39
1983,CHN,"Chicago Cubs",71,91,69,187.84,73.72,43,53,34
1983,CIN,"Cincinnati Reds",74,88,75,186.11,73.31,35,61,51
1983,CLE,"Cleveland Indians",70,92,76,186.63,73.40,40,53,36
1983,DET,"Detroit Tigers",92,70,86,187.72,73.21,39,56,33
1983,HOU,"Houston Astros",85,77,85,183.33,73.03,33,63,42
1983,KCA,"Kansas City Royals",79,83,89,187.71,73.11,38,55,27
1983,LAN,"Los Angeles Dodgers",91,71,90,189.23,73.53,40,57,40
1983,MIN,"Minnesota Twins",70,92,69,187.40,73.34,35,60,36
1983,ML4,"Milwaukee Brewers",87,75,89,186.17,72.89,36,55,34
1983,MON,"Montreal Expos",82,80,86,186.05,73.10,41,52,34
1983,NYA,"New York Yankees",91,71,91,183.40,73.05,40,52,32
1983,NYN,"New York Mets",68,94,67,188.85,73.45,40,56,35
1983,OAK,"Oakland Athletics",74,88,75,186.58,73.07,43,53,39
1983,PHI,"Philadelphia Phillies",90,72,90,184.55,73.23,44,52,28
1983,PIT,"Pittsburgh Pirates",84,78,84,188.39,73.42,38,56,35
1983,SDN,"San Diego Padres",81,81,78,186.56,72.76,41,52,35
1983,SEA,"Seattle Mariners",60,102,65,190.83,73.10,41,54,50
1983,SFN,"San Francisco Giants",79,83,80,186.41,73.49,41,52,32
1983,SLN,"St. Louis Cardinals",79,83,82,184.48,72.93,42,54,39
1983,TEX,"Texas Rangers",77,85,72,184.92,72.97,37,56,33
1983,TOR,"Toronto Blue Jays",89,73,78,188.85,73.30,33,68,45
1982,ATL,"Atlanta Braves",89,73,79,181.85,72.59,39,56,37
1982,BAL,"Baltimore Orioles",94,68,99,185.91,72.82,34,66,41
1982,BOS,"Boston Red Sox",89,73,88,188.27,73.33,33,62,40
1982,CAL,"California Angels",93,69,82,184.51,73.46,37,59,34
1982,CHA,"Chicago White Sox",87,75,77,188.54,73.54,39,59,39
1982,CHN,"Chicago Cubs",73,89,72,184.73,73.35,37,61,48
1982,CIN,"Cincinnati Reds",61,101,80,183.91,73.24,33,66,49
1982,CLE,"Cleveland Indians",78,84,79,188.75,73.69,36,60,39
1982,DET,"Detroit Tigers",83,79,84,187.33,72.85,39,55,35
1982,HOU,"Houston Astros",77,85,86,182.76,72.82,38,54,35
1982,KCA,"Kansas City Royals",90,72,91,185.87,72.92,39,53,36
1982,LAN,"Los Angeles Dodgers",88,74,86,187.33,73.08,39,59,39
1982,MIN,"Minnesota Twins",60,102,73,188.41,73.56,39,53,33
1982,ML4,"Milwaukee Brewers",95,67,92,185.58,73.03,33,61,39
1982,MON,"Montreal Expos",86,76,90,185.86,73.17,42,49,34
1982,NYA,"New York Yankees",79,83,90,186.81,73.26,47,45,30
1982,NYN,"New York Mets",65,97,65,189.63,73.53,40,55,37
1982,OAK,"Oakland Athletics",68,94,68,188.12,72.88,43,51,33
1982,PHI,"Philadelphia Phillies",89,73,88,187.00,73.68,37,58,34
1982,PIT,"Pittsburgh Pirates",84,78,88,188.42,73.58,43,50,33
1982,SDN,"San Diego Padres",81,81,74,182.05,72.58,38,55,36
1982,SEA,"Seattle Mariners",76,86,67,189.73,73.30,40,55,37
1982,SFN,"San Francisco Giants",87,75,78,187.89,73.49,37,60,58
1982,SLN,"St. Louis Cardinals",92,70,84,183.88,72.88,33,67,58
1982,TEX,"Texas Rangers",64,98,74,187.58,73.10,40,52,33
1982,TOR,"Toronto Blue Jays",78,84,66,191.17,73.75,36,63,40
1980,ATL,"Atlanta Braves",81,80,72,183.66,72.56,32,69,56
1980,BAL,"Baltimore Orioles",100,62,97,188.59,73.18,34,66,49
1980,BOS,"Boston Red Sox",83,77,91,183.56,72.78,41,49,30
1980,CAL,"California Angels",65,95,80,192.59,73.78,41,52,37
1980,CHA,"Chicago White Sox",70,90,71,185.33,72.59,39,58,36
1980,CHN,"Chicago Cubs",64,98,74,189.56,73.38,34,70,60
1980,CIN,"Cincinnati Reds",89,73,90,183.50,73.06,34,61,36
1980,CLE,"Cleveland Indians",79,81,76,186.52,72.82,33,65,53
1980,DET,"Detroit Tigers",84,78,85,185.71,72.91,34,64,46
1980,HOU,"Houston Astros",93,70,85,184.00,73.45,33,65,40
1980,KCA,"Kansas City Royals",97,65,91,184.70,72.81,37,58,36
1980,LAN,"Los Angeles Dodgers",92,71,89,182.80,72.57,35,63,54
1980,MIN,"Minnesota Twins",77,84,77,182.92,72.78,36,60,38
1980,ML4,"Milwaukee Brewers",86,76,91,183.58,72.64,33,60,42
1980,MON,"Montreal Expos",90,72,87,186.43,73.22,37,57,37
1980,NYA,"New York Yankees",103,59,97,181.64,72.51,39,56,39
1980,NYN,"New York Mets",67,95,65,182.73,72.78,40,54,36
1980,OAK,"Oakland Athletics",83,79,69,187.82,73.38,34,60,35
1980,PHI,"Philadelphia Phillies",91,71,88,184.54,73.10,39,56,38
1980,PIT,"Pittsburgh Pirates",83,79,90,190.51,73.43,37,57,37
1980,SDN,"San Diego Padres",73,89,75,184.89,72.92,36,63,46
1980,SEA,"Seattle Mariners",59,103,61,187.74,73.29,34,65,48
1980,SFN,"San Francisco Giants",75,86,78,188.29,73.53,38,56,44
1980,SLN,"St. Louis Cardinals",74,88,76,189.48,73.31,42,51,30
1980,TEX,"Texas Rangers",76,85,82,188.93,73.76,41,57,33
1980,TOR,"Toronto Blue Jays",67,95,60,190.35,73.65,37,60,38
1979,ATL,"Atlanta Braves",66,94,65,185.42,72.84,38,55,37
1979,BAL,"Baltimore Orioles",102,57,96,187.65,73.29,34,63,40
1979,BOS,"Boston Red Sox",91,69,96,185.85,72.88,34,61,44
1979,CAL,"California Angels",88,74,83,189.87,73.56,39,52,35
1979,CHA,"Chicago White Sox",73,87,78,187.39,72.70,44,50,34
1979,CHN,"Chicago Cubs",80,82,80,185.65,73.16,37,60,43
1979,CIN,"Cincinnati Reds",90,71,90,178.97,72.51,35,59,43
1979,CLE,"Cleveland Indians",81,80,74,189.48,73.18,33,64,54
1979,DET,"Detroit Tigers",85,76,82,184.71,72.76,41,51,29
1979,HOU,"Houston Astros",89,73,81,189.08,73.85,40,52,26
1979,KCA,"Kansas City Royals",85,77,93,184.45,72.71,38,57,34
1979,LAN,"Los Angeles Dodgers",79,83,91,186.77,72.89,35,59,33
1979,MIN,"Minnesota Twins",82,80,80,186.94,73.06,36,62,36
1979,ML4,"Milwaukee Brewers",95,66,85,184.45,72.61,31,62,36
1979,MON,"Montreal Expos",95,65,82,187.62,73.12,34,60,36
1979,NYA,"New York Yankees",89,71,96,184.79,73.02,47,45,30
1979,NYN,"New York Mets",63,99,64,185.05,73.36,39,56,35
1979,OAK,"Oakland Athletics",54,108,62,185.76,72.79,33,61,42
1979,PHI,"Philadelphia Phillies",84,78,92,183.92,73.26,38,57,32
1979,PIT,"Pittsburgh Pirates",98,64,94,188.68,73.29,34,64,44
1979,SDN,"San Diego Padres",68,93,74,186.11,72.83,35,62,49
1979,SEA,"Seattle Mariners",67,95,62,185.66,73.09,35,62,41
1979,SFN,"San Francisco Giants",71,91,78,187.36,73.25,36,61,46
1979,SLN,"St. Louis Cardinals",86,76,79,188.73,73.16,37,57,34
1979,TEX,"Texas Rangers",83,79,88,188.33,73.33,39,57,37
1979,TOR,"Toronto Blue Jays",53,109,55,187.54,73.41,39,52,33
1978,ATL,"Atlanta Braves",69,93,67,183.38,72.95,42,51,38
1978,BAL,"Baltimore Orioles",90,71,92,187.88,73.39,33,66,43
1978,BOS,"Boston Red Sox",99,64,93,186.97,73.06,31,63,36
1978,CAL,"California Angels",87,75,79,188.34,73.28,32,64,50
1978,CHA,"Chicago White Sox",71,90,75,186.28,72.42,43,49,31
